Last update date,Town number,Town,Total cases ,Confirmed cases,Probable cases,Case rate,Total deaths,Confirmed deaths,Probable deaths,People tested,Rate tested per 100k,Number of tests,Number of positives,Number of negatives,Number of indeterminates
07/12/2020,108,Oxford,83,80,3,628,6,6,0,1349,10200,1691,107,1584,0
07/12/2020,109,Plainfield,40,39,1,264,1,1,0,1437,9471,1837,45,1790,2
07/12/2020,110,Plainville,177,174,3,1004,26,25,1,1694,9612,2603,210,2386,7
07/12/2020,111,Plymouth,74,69,5,635,1,1,0,974,8364,1295,74,1219,2
07/12/2020,112,Pomfret,13,13,0,309,0,0,0,352,8373,409,13,396,0
07/12/2020,113,Portland,73,69,4,785,14,11,3,955,10263,1232,85,1145,2
07/12/2020,114,Preston,16,16,0,345,0,0,0,546,11772,692,20,670,2
07/12/2020,115,Prospect,65,65,0,664,0,0,0,737,7528,1014,76,937,1
07/12/2020,116,Putnam,33,32,1,351,1,1,0,737,7845,887,35,851,1
07/12/2020,117,Redding,69,66,3,756,8,7,1,783,8581,1023,95,928,0
07/12/2020,118,Ridgefield,223,211,12,892,43,34,9,2672,10685,3522,286,3230,6
07/12/2020,119,Rocky Hill,424,406,18,2105,93,80,13,2286,11348,3596,518,3049,29
07/12/2020,120,Roxbury,8,5,3,370,1,0,1,207,9583,283,6,277,0
07/12/2020,121,Salem,6,6,0,146,0,0,0,499,12103,624,7,617,0
07/12/2020,122,Salisbury,14,14,0,389,0,0,0,294,8171,339,19,320,0
07/12/2020,123,Scotland,0,0,0,0,0,0,0,53,3145,64,0,64,0
07/12/2020,124,Seymour,234,221,13,1417,52,43,9,1868,11315,2655,274,2374,7
07/12/2020,125,Sharon,16,16,0,592,0,0,0,261,9656,374,30,344,0
07/12/2020,126,Shelton,637,596,41,1550,134,104,30,4541,11049,6692,766,5900,26
07/12/2020,127,Sherman,16,14,2,443,2,0,2,295,8163,366,19,346,1
07/12/2020,128,Simsbury,136,124,12,544,12,10,2,1990,7967,2799,177,2611,11
07/12/2020,129,Somers,286,260,26,2640,5,4,1,1254,11575,1412,274,1112,26
07/12/2020,132,South Windsor,169,153,16,649,30,17,13,1856,7124,2484,192,2285,7
07/12/2020,130,Southbury,200,195,5,1018,35,30,5,2751,13996,4335,284,4042,9
07/12/2020,131,Southington,346,332,14,790,33,28,5,4108,9377,6355,418,5923,14
07/12/2020,133,Sprague,5,5,0,173,0,0,0,363,12565,456,7,449,0
07/12/2020,134,Stafford,121,113,8,1018,21,16,5,595,5007,766,141,620,5
07/12/2020,135,Stamford,3344,3272,72,2577,200,175,25,15949,12290,21994,4236,17680,78
07/12/2020,136,Sterling,2,2,0,53,0,0,0,220,5820,271,2,269,0
07/12/2020,137,Stonington,36,31,5,195,1,0,1,1789,9697,2168,41,2125,2
07/12/2020,138,Stratford,875,838,37,1684,76,56,20,6356,12231,9104,1040,8035,29
07/12/2020,139,Suffield,156,141,15,991,21,13,8,2679,17017,3164,161,2998,5
07/12/2020,140,Thomaston,60,58,2,794,0,0,0,641,8479,919,68,847,4
07/12/2020,141,Thompson,41,40,1,436,2,1,1,505,5375,593,47,546,0
07/12/2020,142,Tolland,50,42,8,341,3,1,2,1053,7185,1342,48,1294,0
07/12/2020,143,Torrington,547,521,26,1598,94,81,13,4226,12347,6385,626,5720,39
07/12/2020,144,Trumbull,562,514,48,1570,120,79,41,3946,11022,5627,672,4924,31
07/12/2020,145,Union,5,4,1,595,0,0,0,32,3810,34,4,30,0
07/12/2020,146,Vernon,216,203,13,737,21,17,4,2331,7955,3610,247,3350,13
07/12/2020,147,Voluntown,9,9,0,355,1,1,0,263,10375,310,10,300,0
07/12/2020,148,Wallingford,498,488,10,1118,70,62,8,5611,12599,8931,703,8170,58
07/12/2020,149,Warren,5,5,0,357,0,0,0,48,3431,68,5,63,0
07/12/2020,150,Washington,23,22,1,670,2,2,0,375,10920,459,25,434,0
07/12/2020,151,Waterbury,2062,1976,86,1908,170,144,26,11126,10293,16935,2505,14334,96
07/12/2020,152,Waterford,176,168,8,932,26,19,7,2717,14386,3575,197,3376,2
07/12/2020,153,Watertown,151,144,7,698,5,4,1,1932,8927,2884,182,2697,5
07/12/2020,155,West Hartford,717,660,57,1139,128,89,39,5967,9481,8075,812,7245,18
07/12/2020,156,West Haven,1079,1044,35,1966,71,64,7,7143,13016,10742,1360,9351,31
07/12/2020,154,Westbrook,34,34,0,492,0,0,0,640,9257,828,37,791,0
07/12/2020,157,Weston,67,64,3,654,2,2,0,966,9427,1182,77,1105,0
07/12/2020,158,Westport,315,299,16,1120,23,16,7,3390,12058,4334,397,3929,8
07/12/2020,159,Wethersfield,254,249,5,974,11,10,1,2474,9485,3351,326,3016,9
07/12/2020,160,Willington,15,15,0,255,0,0,0,343,5826,429,15,414,0
07/12/2020,161,Wilton,230,203,27,1250,41,20,21,1991,10822,2555,277,2277,1
07/12/2020,162,Winchester,53,52,1,497,1,1,0,1081,10145,1423,63,1357,3
07/12/2020,163,Windham,279,279,0,1129,10,10,0,3032,12272,4109,324,3774,11
07/12/2020,164,Windsor,584,539,45,2031,104,70,34,3178,11050,4546,667,3864,15
07/12/2020,165,Windsor Locks,120,114,6,932,21,19,2,1139,8846,1431,158,1268,5
07/12/2020,166,Wolcott,111,105,6,667,9,6,3,1301,7814,1965,145,1812,8
07/12/2020,167,Woodbridge,145,138,7,1647,32,30,2,1297,14730,1921,251,1659,11
07/12/2020,168,Woodbury,51,50,1,535,2,2,0,886,9290,1209,53,1155,1
07/12/2020,169,Woodstock,16,16,0,204,0,0,0,528,6716,615,17,597,1
07/13/2020,1,Andover,9,9,0,279,0,0,0,250,7738,311,9,302,0
07/13/2020,2,Ansonia,289,282,7,1544,7,6,1,2137,11415,2928,347,2572,9
07/13/2020,3,Ashford,20,20,0,469,0,0,0,346,8120,428,25,403,0
07/13/2020,4,Avon,143,134,9,781,31,23,8,1631,8912,2003,152,1847,4
07/13/2020,5,Barkhamsted,27,26,1,745,0,0,0,290,8002,361,27,333,1
07/13/2020,6,Beacon Falls,59,59,0,954,0,0,0,584,9447,793,71,719,3
07/13/2020,7,Berlin,169,163,6,827,17,14,3,1920,9397,2722,200,2518,4
07/13/2020,8,Bethany,38,38,0,694,1,1,0,684,12484,938,64,871,3
07/13/2020,9,Bethel,262,252,10,1329,31,23,8,2172,11018,3116,299,2814,3
07/13/2020,10,Bethlehem,12,11,1,351,1,0,1,271,7919,379,21,357,1
07/13/2020,11,Bloomfield,521,492,29,2446,84,65,19,3245,15234,5187,657,4472,58
07/13/2020,12,Bolton,23,22,1,470,3,3,0,358,7321,450,31,419,0
07/13/2020,13,Bozrah,7,7,0,276,0,0,0,241,9499,316,8,308,0
07/13/2020,14,Branford,344,337,7,1228,40,38,2,3965,14158,5732,481,5239,12
07/13/2020,15,Bridgeport,3726,3598,128,2571,151,114,37,19976,13786,28295,4396,23773,126
07/13/2020,16,Bridgewater,10,10,0,609,0,0,0,147,8958,187,12,175,0
07/13/2020,17,Bristol,617,599,18,1028,73,64,9,5908,9841,8427,684,7722,21
07/13/2020,18,Brookfield,167,163,4,982,8,5,3,1867,10981,2348,201,2146,1
07/13/2020,19,Brooklyn,128,127,1,1546,0,0,0,855,10326,994,131,861,2
07/13/2020,20,Burlington,27,26,1,279,1,1,0,679,7025,815,34,781,0
07/13/2020,21,Canaan,0,0,0,0,0,0,0,108,10237,125,0,125,0
07/13/2020,22,Canterbury,15,14,1,294,0,0,0,460,9020,570,14,556,0
07/13/2020,23,Canton,93,84,9,906,29,22,7,796,7751,1017,95,920,2
07/13/2020,24,Chaplin,4,4,0,177,0,0,0,198,8777,255,4,251,0
07/13/2020,25,Cheshire,219,211,8,751,24,21,3,4256,14586,5886,289,5586,11
07/13/2020,26,Chester,47,46,1,1111,13,12,1,341,8063,524,70,442,12
07/13/2020,27,Clinton,62,58,4,479,2,2,0,1311,10124,1726,65,1658,3
07/13/2020,28,Colchester,57,55,2,358,1,1,0,1719,10787,2515,62,2446,7
07/13/2020,29,Colebrook,3,3,0,214,0,0,0,105,7473,134,4,130,0
07/13/2020,30,Columbia,26,26,0,483,1,1,0,494,9174,619,31,588,0
07/13/2020,31,Cornwall,5,5,0,365,0,0,0,139,10161,181,5,176,0
07/13/2020,32,Coventry,47,43,4,379,1,0,1,978,7878,1223,47,1175,1
07/13/2020,33,Cromwell,137,125,12,985,33,21,12,1742,12528,2285,146,2137,2
07/13/2020,34,Danbury,1940,1864,76,2290,122,104,18,10507,12401,14255,2284,11924,47
07/13/2020,35,Darien,218,215,3,1002,5,4,1,2364,10867,3084,274,2807,3
07/13/2020,36,Deep River,15,13,2,336,0,0,0,377,8447,529,15,513,1
07/13/2020,37,Derby,169,169,0,1350,4,4,0,1482,11842,1990,208,1781,1
07/13/2020,38,Durham,41,39,2,570,2,1,1,780,10841,1039,48,989,2
07/13/2020,40,East Granby,10,10,0,194,0,0,0,350,6800,410,11,398,1
07/13/2020,41,East Haddam,19,19,0,211,1,1,0,674,7499,861,22,839,0
07/13/2020,42,East Hampton,50,46,4,389,3,0,3,1112,8651,1446,64,1379,3
07/13/2020,43,East Hartford,910,851,59,1820,89,61,28,5567,11134,7715,999,6682,34
07/13/2020,44,East Haven,423,401,22,1474,39,25,14,3963,13809,5843,562,5272,9
07/13/2020,45,East Lyme,160,149,11,858,32,24,8,2887,15484,3618,173,3442,3
07/13/2020,47,East Windsor,161,147,14,1415,32,21,11,1178,10356,1707,194,1493,20
07/13/2020,39,Eastford,8,8,0,447,0,0,0,108,6034,133,10,123,0
07/13/2020,46,Easton,33,32,1,439,1,1,0,639,8501,814,33,780,1
07/13/2020,48,Ellington,69,64,5,423,5,5,0,1019,6252,1288,82,1205,1
07/13/2020,49,Enfield,610,597,13,1372,23,21,2,4159,9353,5026,668,4326,32
07/13/2020,50,Essex,50,50,0,749,8,8,0,900,13485,1278,61,1215,2
07/13/2020,51,Fairfield,659,610,49,1064,143,98,45,5742,9268,8314,752,7542,20
07/13/2020,52,Farmington,218,212,6,855,32,28,4,2206,8649,2964,256,2695,13
07/13/2020,53,Franklin,6,6,0,310,0,0,0,137,7087,164,7,157,0
07/13/2020,54,Glastonbury,302,279,23,876,77,60,17,3113,9026,4438,370,4062,6
07/13/2020,55,Goshen,10,10,0,347,0,0,0,274,9517,334,10,324,0
07/13/2020,56,Granby,27,27,0,237,0,0,0,742,6523,914,35,877,2
07/13/2020,57,Greenwich,849,812,37,1353,51,42,9,6330,10091,8329,1065,7235,29
07/13/2020,58,Griswold,33,31,2,285,2,0,2,1282,11060,1654,35,1619,0
07/13/2020,59,Groton,142,130,12,367,25,17,8,3955,10222,5402,177,5223,2
07/13/2020,60,Guilford,104,99,5,468,11,9,2,2598,11694,3465,133,3331,1
07/13/2020,61,Haddam,30,29,1,365,0,0,0,733,8915,944,35,908,1
07/13/2020,62,Hamden,1044,1006,38,1713,143,123,20,8729,14324,12900,1455,11399,46
07/13/2020,63,Hampton,2,2,0,108,0,0,0,192,10362,219,2,217,0
07/13/2020,64,Hartford,2669,2523,146,2177,163,135,28,15051,12278,20531,2956,17470,105
07/13/2020,65,Hartland,6,6,0,283,0,0,0,96,4528,119,6,111,2
07/13/2020,66,Harwinton,31,28,3,571,3,1,2,545,10037,710,36,669,5
07/13/2020,67,Hebron,29,27,2,306,2,1,1,751,7920,960,29,931,0
07/13/2020,68,Kent,8,7,1,287,0,0,0,240,8618,278,10,268,0
07/13/2020,69,Killingly,35,33,2,202,0,0,0,1535,8880,1908,37,1869,2
07/13/2020,70,Killingworth,15,15,0,235,3,3,0,616,9670,789,20,768,1
07/13/2020,71,Lebanon,26,26,0,361,2,2,0,689,9560,872,31,841,0
07/13/2020,72,Ledyard,25,25,0,170,2,2,0,1879,12751,2320,29,2291,0
07/13/2020,73,Lisbon,9,9,0,212,0,0,0,325,7651,400,12,388,0
07/13/2020,74,Litchfield,44,43,1,541,2,2,0,842,10361,1124,54,1067,3
07/13/2020,75,Lyme,2,2,0,86,0,0,0,174,7442,240,2,238,0
07/13/2020,76,Madison,151,144,7,834,25,20,5,2209,12200,2933,204,2722,7
07/13/2020,77,Manchester,775,714,61,1343,104,80,24,5915,10251,8565,922,7590,53
07/13/2020,78,Mansfield,40,38,2,155,3,2,1,927,3591,1108,45,1060,3
07/13/2020,79,Marlborough,96,92,4,1510,16,12,4,597,9390,805,106,698,1
07/13/2020,80,Meriden,923,887,36,1550,70,57,13,8170,13722,12470,1059,11366,45
07/13/2020,81,Middlebury,48,45,3,621,3,1,2,692,8951,1091,58,1032,1
07/13/2020,82,Middlefield,18,18,0,411,0,0,0,404,9224,524,24,499,1
07/13/2020,83,Middletown,635,610,25,1376,84,69,15,5764,12491,8304,753,7532,19
07/13/2020,84,Milford,685,664,21,1253,87,76,11,6361,11637,9247,891,8334,22
07/13/2020,85,Monroe,124,120,4,637,5,4,1,1700,8731,2248,139,2105,4
07/13/2020,86,Montville,288,282,6,1539,0,0,0,3145,16804,3817,310,3496,11
07/13/2020,87,Morris,15,14,1,663,0,0,0,171,7560,243,14,229,0
07/13/2020,88,Naugatuck,410,401,9,1310,38,35,3,3034,9697,5058,566,4459,33
07/13/2020,89,New Britain,1109,1037,72,1531,93,71,22,8207,11327,12098,1300,10767,31
07/13/2020,90,New Canaan,189,186,3,935,35,32,3,2028,10033,2518,261,2253,4
07/13/2020,91,New Fairfield,115,114,1,829,3,3,0,1212,8734,1594,137,1455,2
07/13/2020,92,New Hartford,28,28,0,419,2,2,0,515,7704,650,33,616,1
07/13/2020,93,New Haven,2746,2693,53,2106,111,101,10,21438,16438,31202,3566,27563,73
07/13/2020,95,New London,180,174,6,668,5,5,0,4337,16099,6205,207,5996,2
07/13/2020,96,New Milford,300,292,8,1112,24,22,2,2934,10877,3964,363,3568,33
07/13/2020,94,Newington,403,382,21,1338,50,37,13,3654,12135,5532,496,5021,15
07/13/2020,97,Newtown,242,229,13,871,42,32,10,3307,11907,4490,315,4173,2
07/13/2020,98,Norfolk,12,11,1,732,0,0,0,140,8537,181,12,169,0
07/13/2020,99,North Branford,88,84,4,622,4,1,3,1485,10489,1987,96,1889,2
07/13/2020,100,North Canaan,6,5,1,184,1,0,1,271,8328,338,8,328,2
07/13/2020,101,North Haven,269,265,4,1135,26,25,1,2980,12579,4251,390,3854,7
07/13/2020,102,North Stonington,15,14,1,286,1,1,0,476,9079,578,14,564,0
07/13/2020,103,Norwalk,2096,2041,55,2354,140,121,19,10851,12186,14915,2630,12265,20
07/13/2020,104,Norwich,114,108,6,291,2,2,0,4299,10985,5581,132,5445,4
07/13/2020,105,Old Lyme,21,21,0,285,2,2,0,887,12042,1182,31,1150,1
07/13/2020,106,Old Saybrook,115,111,4,1140,24,21,3,1108,10984,1575,123,1448,4
07/13/2020,107,Orange,127,125,2,910,9,9,0,1559,11176,2129,177,1950,2
07/13/2020,108,Oxford,83,80,3,628,6,6,0,1356,10253,1702,107,1595,0
07/13/2020,109,Plainfield,40,39,1,264,1,1,0,1447,9537,1850,45,1803,2
07/13/2020,110,Plainville,177,174,3,1004,26,25,1,1696,9624,2608,210,2391,7
07/13/2020,111,Plymouth,74,69,5,635,1,1,0,978,8398,1299,74,1223,2
07/13/2020,112,Pomfret,13,13,0,309,0,0,0,358,8516,415,13,402,0
07/13/2020,113,Portland,73,69,4,785,14,11,3,959,10306,1240,86,1152,2
07/13/2020,114,Preston,16,16,0,345,0,0,0,547,11794,693,20,671,2
07/13/2020,115,Prospect,65,65,0,664,0,0,0,737,7528,1019,76,942,1
07/13/2020,116,Putnam,33,32,1,351,1,1,0,747,7951,900,35,864,1
07/13/2020,117,Redding,69,66,3,756,8,7,1,785,8603,1025,95,930,0
07/13/2020,118,Ridgefield,224,212,12,896,43,34,9,2674,10693,3529,287,3236,6
07/13/2020,119,Rocky Hill,424,406,18,2105,93,80,13,2289,11363,3604,518,3057,29
07/13/2020,120,Roxbury,8,5,3,370,1,0,1,207,9583,283,6,277,0
07/13/2020,121,Salem,6,6,0,146,0,0,0,499,12103,625,7,618,0
07/13/2020,122,Salisbury,14,14,0,389,0,0,0,295,8199,342,19,323,0
07/13/2020,123,Scotland,0,0,0,0,0,0,0,53,3145,64,0,64,0
07/13/2020,124,Seymour,233,220,13,1411,52,43,9,1880,11388,2680,273,2400,7
07/13/2020,125,Sharon,14,14,0,518,0,0,0,260,9619,363,19,344,0
07/13/2020,126,Shelton,637,597,40,1550,133,104,29,4561,11098,6726,767,5933,26
07/13/2020,127,Sherman,16,14,2,443,2,0,2,296,8190,368,19,348,1
07/13/2020,128,Simsbury,136,124,12,544,12,10,2,1992,7975,2802,177,2614,11
07/13/2020,129,Somers,285,260,25,2631,5,4,1,1256,11593,1415,274,1115,26
07/13/2020,132,South Windsor,169,153,16,649,30,17,13,1858,7131,2487,192,2288,7
07/13/2020,130,Southbury,200,195,5,1018,35,30,5,2753,14006,4343,284,4050,9
07/13/2020,131,Southington,346,332,14,790,33,28,5,4111,9384,6368,418,5936,14
07/13/2020,133,Sprague,5,5,0,173,0,0,0,363,12565,456,7,449,0
07/13/2020,134,Stafford,122,114,8,1027,22,17,5,600,5049,780,144,631,5
07/13/2020,135,Stamford,3344,3272,72,2577,200,175,25,15997,12327,22068,4237,17753,78
07/13/2020,136,Sterling,2,2,0,53,0,0,0,221,5847,272,2,270,0
07/13/2020,137,Stonington,37,32,5,201,1,0,1,1800,9757,2185,42,2141,2
07/13/2020,138,Stratford,876,839,37,1686,76,56,20,6381,12279,9152,1042,8081,29
07/13/2020,139,Suffield,157,142,15,997,21,13,8,2679,17017,3167,162,3000,5
07/13/2020,140,Thomaston,60,58,2,794,0,0,0,642,8492,920,68,848,4
07/13/2020,141,Thompson,41,40,1,436,2,1,1,515,5482,604,47,557,0
07/13/2020,142,Tolland,50,42,8,341,3,1,2,1054,7192,1345,48,1297,0
07/13/2020,143,Torrington,548,522,26,1601,93,80,13,4243,12396,6412,627,5746,39
07/13/2020,144,Trumbull,561,514,47,1567,120,80,40,3960,11061,5652,673,4948,31
07/13/2020,145,Union,5,4,1,595,0,0,0,32,3810,34,4,30,0
07/13/2020,146,Vernon,215,203,12,734,20,17,3,2335,7968,3616,247,3356,13
07/13/2020,147,Voluntown,9,9,0,355,1,1,0,263,10375,311,10,301,0
07/13/2020,148,Wallingford,499,489,10,1120,70,62,8,5622,12624,8973,710,8205,58
07/13/2020,149,Warren,5,5,0,357,0,0,0,49,3503,69,5,64,0
07/13/2020,150,Washington,23,22,1,670,2,2,0,378,11008,462,25,437,0
07/13/2020,151,Waterbury,2063,1977,86,1909,170,144,26,11157,10322,17019,2506,14416,97
07/13/2020,152,Waterford,176,168,8,932,26,19,7,2735,14481,3599,197,3400,2
07/13/2020,153,Watertown,151,144,7,698,5,4,1,1938,8955,2895,182,2708,5
07/13/2020,155,West Hartford,716,659,57,1138,129,90,39,5966,9479,8094,810,7266,18
07/13/2020,156,West Haven,1081,1046,35,1970,71,64,7,7172,13069,10803,1365,9407,31
07/13/2020,154,Westbrook,34,34,0,492,0,0,0,641,9271,830,37,793,0
07/13/2020,157,Weston,67,64,3,654,2,2,0,968,9447,1185,77,1108,0
07/13/2020,158,Westport,316,300,16,1124,23,16,7,3395,12075,4341,398,3935,8
07/13/2020,159,Wethersfield,254,249,5,974,11,10,1,2472,9478,3355,326,3020,9
07/13/2020,160,Willington,15,15,0,255,0,0,0,344,5843,430,15,415,0
07/13/2020,161,Wilton,230,203,27,1250,41,20,21,1997,10855,2564,277,2286,1
07/13/2020,162,Winchester,53,52,1,497,1,1,0,1082,10155,1426,63,1360,3
07/13/2020,163,Windham,281,281,0,1137,10,10,0,3034,12280,4115,327,3777,11
07/13/2020,164,Windsor,585,541,44,2034,104,70,34,3183,11067,4565,670,3880,15
07/13/2020,165,Windsor Locks,120,114,6,932,21,19,2,1140,8854,1434,158,1271,5
07/13/2020,166,Wolcott,112,106,6,673,9,6,3,1306,7844,1975,146,1821,8
07/13/2020,167,Woodbridge,145,138,7,1647,32,30,2,1300,14764,1925,251,1663,11
07/13/2020,168,Woodbury,51,50,1,535,2,2,0,892,9353,1217,53,1163,1
07/13/2020,169,Woodstock,16,16,0,204,0,0,0,533,6779,624,17,606,1
07/14/2020,1,Andover,9,9,0,279,0,0,0,255,7892,317,9,308,0
07/14/2020,2,Ansonia,291,284,7,1554,8,7,1,2156,11516,2965,349,2607,9
07/14/2020,3,Ashford,20,20,0,469,0,0,0,352,8261,435,25,410,0
07/14/2020,4,Avon,143,134,9,781,31,23,8,1667,9108,2051,152,1895,4
07/14/2020,5,Barkhamsted,27,26,1,745,0,0,0,296,8168,369,27,341,1
07/14/2020,6,Beacon Falls,59,59,0,954,0,0,0,589,9528,802,71,728,3
07/14/2020,7,Berlin,169,163,6,827,17,14,3,1967,9627,2799,200,2595,4
07/14/2020,8,Bethany,38,38,0,694,1,1,0,691,12612,949,64,882,3
07/14/2020,9,Bethel,263,253,10,1334,31,23,8,2231,11317,3202,300,2899,3
07/14/2020,10,Bethlehem,12,11,1,351,1,0,1,273,7978,381,21,359,1
07/14/2020,11,Bloomfield,522,493,29,2451,85,66,19,3303,15506,5429,659,4711,59
07/14/2020,12,Bolton,23,22,1,470,3,3,0,366,7485,463,31,432,0
07/14/2020,13,Bozrah,7,7,0,276,0,0,0,242,9539,319,8,311,0
07/14/2020,14,Branford,344,337,7,1228,40,38,2,4105,14658,5928,485,5431,12
07/14/2020,15,Bridgeport,3732,3604,128,2576,152,115,37,20205,13944,28716,4404,24186,126
07/14/2020,16,Bridgewater,10,10,0,609,0,0,0,150,9141,191,13,178,0
07/14/2020,17,Bristol,621,603,18,1034,73,64,9,6038,10058,8743,688,8034,21
07/14/2020,18,Brookfield,167,163,4,982,8,5,3,1903,11193,2401,201,2199,1
07/14/2020,19,Brooklyn,128,127,1,1546,0,0,0,863,10423,1006,131,873,2
07/14/2020,20,Burlington,27,26,1,279,1,1,0,694,7181,833,34,799,0
07/14/2020,21,Canaan,0,0,0,0,0,0,0,109,10332,126,0,126,0
07/14/2020,22,Canterbury,15,14,1,294,0,0,0,468,9176,583,14,569,0
07/14/2020,23,Canton,93,84,9,906,29,22,7,815,7936,1037,95,940,2
07/14/2020,24,Chaplin,4,4,0,177,0,0,0,201,8910,258,4,254,0
07/14/2020,25,Cheshire,220,212,8,754,24,21,3,4316,14791,5987,291,5685,11
07/14/2020,26,Chester,47,46,1,1111,13,12,1,346,8182,530,70,448,12
07/14/2020,27,Clinton,62,58,4,479,2,2,0,1337,10324,1761,65,1693,3
07/14/2020,28,Colchester,61,59,2,383,1,1,0,1744,10944,2636,66,2562,8
07/14/2020,29,Colebrook,3,3,0,214,0,0,0,105,7473,135,4,131,0
07/14/2020,30,Columbia,26,26,0,483,1,1,0,497,9229,624,31,593,0
07/14/2020,31,Cornwall,5,5,0,365,0,0,0,144,10526,187,5,182,0
07/14/2020,32,Coventry,48,44,4,387,1,0,1,996,8023,1251,48,1201,2
07/14/2020,33,Cromwell,138,126,12,992,33,21,12,1754,12614,2311,147,2162,2
07/14/2020,34,Danbury,1946,1870,76,2297,122,104,18,10684,12609,14548,2290,12209,49
07/14/2020,35,Darien,219,216,3,1007,5,4,1,2399,11028,3132,275,2854,3
07/14/2020,36,Deep River,15,13,2,336,0,0,0,384,8604,540,15,523,2
07/14/2020,37,Derby,168,168,0,1342,4,4,0,1507,12042,2025,205,1819,1
07/14/2020,38,Durham,42,40,2,584,2,1,1,785,10910,1048,49,996,3
07/14/2020,40,East Granby,10,10,0,194,0,0,0,355,6897,416,11,404,1
07/14/2020,41,East Haddam,19,19,0,211,1,1,0,683,7599,873,22,851,0
07/14/2020,42,East Hampton,51,47,4,397,3,0,3,1128,8775,1469,65,1401,3
07/14/2020,43,East Hartford,911,852,59,1822,89,61,28,5633,11266,7860,1000,6826,34
07/14/2020,44,East Haven,425,403,22,1481,39,25,14,4008,13966,5937,564,5364,9
07/14/2020,45,East Lyme,161,150,11,864,32,24,8,2918,15650,3667,174,3490,3
07/14/2020,47,East Windsor,161,147,14,1415,32,21,11,1181,10382,1753,194,1538,21
07/14/2020,39,Eastford,8,8,0,447,0,0,0,109,6089,134,10,124,0
07/14/2020,46,Easton,33,32,1,439,1,1,0,660,8780,843,34,808,1
07/14/2020,48,Ellington,69,64,5,423,5,5,0,1028,6307,1300,82,1217,1
07/14/2020,49,Enfield,611,598,13,1374,23,21,2,4192,9427,5082,670,4379,33
07/14/2020,50,Essex,50,50,0,749,8,8,0,909,13620,1292,61,1229,2
07/14/2020,51,Fairfield,662,613,49,1069,143,98,45,5911,9541,8533,758,7755,20
07/14/2020,52,Farmington,222,216,6,870,32,28,4,2296,9002,3104,261,2829,14
07/14/2020,53,Franklin,6,6,0,310,0,0,0,137,7087,164,7,157,0
07/14/2020,54,Glastonbury,302,279,23,876,78,61,17,3172,9197,4519,371,4142,6
07/14/2020,55,Goshen,10,10,0,347,0,0,0,285,9899,347,10,337,0
07/14/2020,56,Granby,27,27,0,237,0,0,0,762,6699,943,35,906,2
07/14/2020,57,Greenwich,853,816,37,1360,51,42,9,6492,10350,8528,1065,7434,29
07/14/2020,58,Griswold,33,31,2,285,2,0,2,1305,11259,1688,35,1653,0
07/14/2020,59,Groton,142,130,12,367,25,17,8,4019,10387,5496,177,5317,2
07/14/2020,60,Guilford,105,100,5,473,11,9,2,2638,11874,3528,134,3393,1
07/14/2020,61,Haddam,30,29,1,365,0,0,0,744,9049,963,35,927,1
07/14/2020,62,Hamden,1044,1006,38,1713,143,123,20,8799,14439,13050,1456,11548,46
07/14/2020,63,Hampton,2,2,0,108,0,0,0,193,10416,220,2,218,0
07/14/2020,64,Hartford,2672,2526,146,2180,162,134,28,15278,12463,20977,2961,17911,105
07/14/2020,65,Hartland,6,6,0,283,0,0,0,99,4670,123,6,115,2
07/14/2020,66,Harwinton,31,28,3,571,3,1,2,553,10184,721,36,680,5
07/14/2020,67,Hebron,29,27,2,306,2,1,1,765,8068,982,29,953,0
07/14/2020,68,Kent,9,8,1,323,0,0,0,249,8941,289,11,278,0
07/14/2020,69,Killingly,35,33,2,202,0,0,0,1549,8960,1927,37,1888,2
07/14/2020,70,Killingworth,15,15,0,235,3,3,0,629,9874,806,20,785,1
07/14/2020,71,Lebanon,26,26,0,361,2,2,0,696,9657,883,31,852,0
07/14/2020,72,Ledyard,25,25,0,170,2,2,0,1905,12928,2359,29,2330,0
07/14/2020,73,Lisbon,9,9,0,212,0,0,0,329,7745,408,12,396,0
07/14/2020,74,Litchfield,44,43,1,541,2,2,0,862,10607,1149,54,1092,3
07/14/2020,75,Lyme,2,2,0,86,0,0,0,176,7528,243,2,241,0
07/14/2020,76,Madison,151,144,7,834,25,20,5,2234,12338,2976,204,2765,7
07/14/2020,77,Manchester,777,716,61,1347,104,80,24,5999,10397,8780,925,7802,53
07/14/2020,78,Mansfield,40,38,2,155,3,2,1,939,3637,1132,45,1083,4
07/14/2020,79,Marlborough,99,95,4,1557,17,13,4,636,10003,955,109,845,1
07/14/2020,80,Meriden,928,892,36,1559,70,57,13,8291,13925,12745,1067,11632,46
07/14/2020,81,Middlebury,49,46,3,634,3,1,2,704,9106,1114,59,1054,1
07/14/2020,82,Middlefield,18,18,0,411,0,0,0,411,9384,536,24,511,1
07/14/2020,83,Middletown,636,611,25,1378,85,70,15,5822,12616,8404,754,7631,19
07/14/2020,84,Milford,688,667,21,1259,87,76,11,6454,11807,9398,894,8482,22
07/14/2020,85,Monroe,124,120,4,637,5,4,1,1738,8927,2297,139,2154,4
07/14/2020,86,Montville,288,282,6,1539,0,0,0,3169,16932,3857,310,3536,11
07/14/2020,87,Morris,15,14,1,663,0,0,0,176,7781,248,14,234,0
07/14/2020,88,Naugatuck,411,402,9,1314,38,35,3,3070,9812,5161,567,4560,34
